latencia,185,216,177,190,217,202,243,259,225,234,246,253,252 
 mh,55,114,108,103,99,95,94,94,94,94,94,94,94 
 clonados,760203,1185165,1663240,1172539,1697386,1373026,2562658,1775844,2569717,1762508,2573013,1733331,2987668 
 pkts,15132134,15991346,14804632,15885908,15086474,15668496,14944283,15856020,15003509,15825544,14965473,15614566,17440651 
TX,202219036,RX,202219036,CLONE_E2I,23816298,DROP,92
latencia,181,208,185,210,180,204,187,276,332,320,307,310,320 
 mh,55,114,109,104,99,95,91,88,90,93,96,98,104 
 clonados,775719,1144175,1706687,1142408,1702082,1144030,1680058,2043033,3460731,2327727,3443322,2370329,4015516 
 pkts,15261566,15636179,15195945,15625537,15146433,15658651,14960334,15796428,15068105,15675018,14913401,15859221,17411983 
TX,202208801,RX,202208801,CLONE_E2I,26955817,DROP,98
latencia,156,214,198,215,189,244,237,235,230,234,206,261,254 
 mh,58,114,109,104,99,95,94,94,94,94,94,94,94 
 clonados,793862,1151354,1684064,1161796,1692638,1477107,2569486,1740078,2576631,1769040,2552587,1773631,2946164 
 pkts,15420866,15657476,15021529,15846141,15031685,15831458,14940410,15660023,15034124,15858182,14878331,15867721,17169043 
TX,202216989,RX,202216989,CLONE_E2I,23888438,DROP,89
latencia,191,196,189,174,195,203,241,247,323,326,316,300,340 
 mh,59,115,109,104,99,95,93,93,93,97,99,102,105 
 clonados,807047,1155710,1695002,1141209,1702458,1249332,2571606,1817507,3450133,2363007,3441424,2358069,3947789 
 pkts,15539040,15752808,15063609,15644270,15147837,15666750,15017601,15721401,14935502,15816893,14932921,15792956,17132178 
TX,202163767,RX,202163767,CLONE_E2I,27700293,DROP,96
latencia,157,182,212,185,179,175,204,325,325,329,323,344,299 
 mh,56,114,108,103,99,95,91,88,90,93,96,98,104 
 clonados,784592,1163336,1686655,1159109,1676867,1178266,1686598,2092504,3459029,2356734,3417612,2364086,3978360 
 pkts,15346484,15877929,14951488,15773924,14902493,15998122,14960674,15641643,15041018,15789171,14839472,15796253,17281942 
TX,202200613,RX,202200613,CLONE_E2I,27003748,DROP,100
latencia,190,232,204,210,168,286,253,285,248,246,226,274,253 
 mh,58,115,109,104,99,96,95,95,95,95,95,95,95 
 clonados,794800,1154693,1682657,1167557,1672685,1683284,2557956,1762263,2564660,1773804,2567976,1738898,2976327 
 pkts,15439384,15747555,14918070,15899579,14843006,15793266,14955282,15775762,14990545,15901817,14928021,15644140,17364186 
TX,202200613,RX,202200613,CLONE_E2I,24097560,DROP,93
latencia,159,212,179,187,182,186,197,282,327,321,336,346,330 
 mh,57,114,108,103,99,95,91,88,89,92,95,97,103 
 clonados,787070,1152678,1688390,1160516,1674806,1176571,1689490,2009616,3434941,2365467,3433021,2378572,3978091 
 pkts,15363771,15676195,15046412,15810308,14882462,15988701,14971909,15678815,14917375,15800726,14918237,15882788,17254726 
TX,202192425,RX,202192425,CLONE_E2I,26929229,DROP,93
latencia,148,196,177,214,178,238,231,287,238,262,226,272,234 
 mh,56,114,108,103,99,95,94,94,94,94,94,94,94 
 clonados,773769,1163800,1690686,1155120,1692931,1445801,2567787,1756938,2561574,1753014,2558537,1766959,2963033 
 pkts,15251587,15809358,15067736,15808389,14997890,15854465,14939532,15790386,14923655,15787383,14896607,15850651,17247538 
TX,202225177,RX,202225177,CLONE_E2I,23849949,DROP,95
latencia,170,213,182,205,152,195,177,258,252,251,232,319,316 
 mh,55,114,108,103,98,94,90,87,87,88,89,90,92 
 clonados,770574,1161627,1699635,1145898,1695503,1151517,1701671,1681631,2588866,1726500,2564562,2305295,4011869 
 pkts,15217014,15788082,15147945,15701280,15057337,15751486,15091319,15629843,15116988,15644613,15007144,15639202,17473864 
TX,202266117,RX,202266117,CLONE_E2I,24205148,DROP,103
latencia,180,160,208,223,203,214,198,280,323,336,332,326,319 
 mh,56,115,109,104,99,95,91,88,89,92,96,97,103 
 clonados,780955,1706709,1676061,1169051,1688575,1155825,1692258,2019750,3436428,2357141,3416669,2376833,3982054 
 pkts,15312238,15112913,14859290,15956435,14972563,15771603,15028044,15732338,14882229,15796241,14824286,15845176,17294598 
TX,201387954,RX,201387954,CLONE_E2I,27458309,DROP,96
